Video ID,Video Title,Main Description
VabOWgtG2D4,Inside Nate Berkus & Jeremiah Brent's Newly Renovated Home | Open Door | Architectural Digest,"['today', 'ad', 'welcomed', 'greenwich', 'village', 'new', 'york', 'tour', 'freshly', 'renovated', 'family', 'following', 'couple', 'design', 'duo', 'extraordinaire', 'place', 'may', 'look', 'oddly', 'familiar', 'actually', 'relocating', 'apartment', 'available', 'first', 'new', 'york', 'life', 'afforded', 'chance', 'revisit', 'one', 'foundational', 'knew', 'conversations', 'planning', 'began', 'see', 'home', 'shop', 'home', 'know', 'bring', 'personality', 'unique', 'wallpaper', 'whether', 'bedroom', 'grunge', 'forest', 'pink', 'woodland', 'nursery', 'blush', 'vintage', 'forest', 'wall', 'rifle', 'menagerie', 'scandinavian', 'premium', 'peel', 'stick', 'removable', 'wallpaper', 'woodland', 'designers', 'pros', 'mixing', 'european', 'decor', 'different', 'eras', 'still', 'inviting', 'items', 'might', 'help', 'achieve', 'marla', 'dining', 'camaleonda', 'sofa', 'mario', 'muir', 'grey', 'woven', 'curved', 'sango', 'merk', 'door', 'accent', 'french', 'charcuterie', 'large', 'white', 'stoneware', 'shallow', 'concrete', 'kelly', 'clarkson', 'home', 'anya', 'tall', 'glass', 'end', 'black', 'rustic', 'jug', 'pottery', 'barn', 'eclectic', 'large', 'love', 'wicker', 'lighting', 'fixtures', 'scattered', 'throughout', 'found', 'add', 'similar', 'airy', 'quality', 'threshold', 'addison', 'table', 'lamp', 'anthropologie', 'empire', 'lamp', 'urban', 'outfitters', 'cane', 'lamp', 'wayfair', 'chris', 'table', 'ballard', 'designs', 'wicker', 'lamp', 'buy', 'something', 'retail', 'earn', 'affiliate', 'wedding', 'photographs', 'gigi', 'de', 'manio', 'photography', 'le', 'animal', 'wallpaper', 'pierre', 'frey', 'leather', 'footstool', 'omersa', 'hiatt', 'woods', 'director', 'herzog', 'tristen', 'rogers', 'line', 'joseph', 'buscemi', 'chase', 'lewis', 'associate', 'brandon', 'fuhr', 'production', 'melissa', 'heber', 'production', 'fernando', 'davila', 'camera', 'berger', 'van', 'post', 'production', 'nick', 'alexa', 'deutsch', 'post', 'production', 'ian', 'supervising', 'doug', 'larsen', 'billy', 'ward', 'graphics', 'powell', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
UAUfo6KY1wg,Inside Dee & Tommy Hilfiger's Mediterranean-Style Home | Open Door | Architectural Digest,"['today', 'ad', 'welcomed', 'palm', 'florida', 'dee', 'tour', 'spacious', 'square', 'property', 'resplendent', 'verdant', 'gardens', 'white', 'columns', 'soaring', 'towards', 'arched', 'built', 'immediately', 'drawn', 'architecture', 'new', 'modeled', 'many', 'palm', 'older', 'features', 'interior', 'couple', 'designer', 'martyn', 'lawrence', 'bullard', 'achieve', 'goal', 'infusing', 'open', 'bright', 'feel', 'throughout', 'house', 'wonderful', 'says', 'take', 'away', 'formality', 'make', 'feel', 'bit', 'see', 'palm', 'beach', 'pad', 'mike', 'mytnick', 'director', 'tom', 'brunstetter', 'tristen', 'rogers', 'chase', 'alyssa', 'marino', 'production', 'melissa', 'herber', 'production', 'julie', 'suronen', 'camera', 'geores', 'shaw', 'production', 'kyle', 'brunstetter', 'post', 'production', 'nicholas', 'ascanio', 'post', 'production', 'ian', 'supervising', 'doug', 'larsen', 'jc', 'scruggs', 'eid', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
w4HmK4JCN2U,Inside Sienna Miller's Secluded Country Cottage | Open Door | Architectural Digest,"['today', 'architectural', 'digest', 'welcomed', 'idyllic', 'english', 'actor', 'visit', 'cottage', 'made', 'first', 'saw', 'property', 'fell', 'time', 'lot', 'press', 'attention', 'wanted', 'somewhere', 'enlisted', 'close', 'director', 'gaby', 'assist', 'new', 'life', 'house', 'offers', 'says', 'nurturing', 'home', 'see', 'charming', 'cottage', 'shop', 'home', 'updated', 'antique', 'knows', 'modern', 'appliances', 'kitchen', 'accessories', 'easily', 'give', 'dated', 'space', 'fresh', 'anthropologie', 'luxe', 'linen', 'blend', 'curtain', 'smeg', 'full', 'size', 'smeg', 'retro', 'style', 'mini', 'electric', 'kettle', 'primula', 'stovetop', 'espresso', 'coffee', 'maker', 'birch', 'lane', 'almada', 'stacking', 'side', 'chair', 'pottery', 'barn', 'cline', 'dining', 'chair', 'want', 'curate', 'cottagecore', 'aesthetic', 'like', 'cozy', 'furniture', 'decor', 'corduroy', 'covered', 'sherpa', 'fun', 'throw', 'burnt', 'wide', 'wale', 'brushed', 'corduroy', 'tub', 'barrel', 'chair', 'pottery', 'barn', 'upholstered', 'armchair', 'joss', 'main', 'amari', 'upholstered', 'sofa', 'perennials', 'pinstripe', 'pillow', 'cover', 'allmodern', 'epic', 'rug', 'love', 'feel', 'gingham', 'quilt', 'first', 'step', 'achieving', 'look', 'duvet', 'cover', 'set', 'levtex', 'home', 'elijah', 'quilt', 'set', 'pottery', 'barn', 'dalton', 'check', 'duvet', 'cover', 'urban', 'outfitters', 'leigh', 'ditsy', 'patchwork', 'quilt', 'garnet', 'gingham', 'patchwork', 'quilt', 'sham', 'buy', 'something', 'retail', 'earn', 'affiliate', 'gabriel', 'director', 'james', 'fox', 'alex', 'mechanik', 'chase', 'lewis', 'associate', 'landrie', 'hatcher', 'production', 'melissa', 'heber', 'casting', 'producer', 'talent', 'emily', 'james', 'camera', 'stephen', 'ley', 'nick', 'ware', 'production', 'jack', 'haynes', 'post', 'production', 'alexa', 'deutsch', 'symonds', 'artwork', 'carol', 'maison', 'c', 'wallpaper', 'secondhand', 'rose', 'wallpaper', 'tom', 'sturridge', 'freya', 'jack', 'charlie', 'mackesy', 'maybury', 'brigitte', 'lacombe', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
jY3P-f6q-ZI,Inside Bryce Dallas Howard's Glamorous L.A. Home | Open Door | Architectural Digest,"['today', 'ad', 'welcomed', 'los', 'angeles', 'husband', 'gabel', 'tour', 'new', 'space', 'paying', 'homage', 'classic', 'hollywood', 'undercurrent', 'california', 'recruited', 'family', 'friend', 'claire', 'thomas', 'mastermind', 'immediately', 'knew', 'core', 'color', 'palette', 'house', 'going', 'pink', 'thomas', 'always', 'joke', 'use', 'redhead', 'colors', 'redheads', 'look', 'redhead', 'redhead', 'see', 'shop', 'home', 'honor', 'nature', 'lots', 'interesting', 'arrangements', 'house', 'pampas', 'grass', 'fernwood', 'mikado', 'snake', 'unplanted', 'gromeo', 'vertical', 'silk', 'cherry', 'blossom', 'touch', 'poppy', 'white', 'navy', 'love', 'wallpaper', 'easy', 'accent', 'walls', 'help', 'vibrant', 'house', 'hackney', 'dinosauria', 'dark', 'woodland', 'jackalope', 'red', 'tulip', 'retro', 'removable', 'pink', 'retro', 'removable', 'home', 'includes', 'lots', 'including', 'exact', 'furniture', 'lulu', 'shore', 'dining', 'lulu', 'georgia', 'jody', 'sectional', 'anthropologie', 'kalle', 'sculptural', 'oak', 'anthropologie', 'rhys', 'leather', 'outer', 'brown', 'wicker', 'outdoor', 'round', 'terrazzo', 'table', 'love', 'playful', 'dual', 'color', 'scheme', 'bright', 'accents', 'smeg', 'retro', 'style', 'aesthetic', 'drip', 'filter', 'coffee', 'smeg', 'retro', 'line', 'pastel', 'green', 'slot', 'dutch', 'trudon', 'josephine', 'scented', 'balta', 'tigre', 'kids', 'tiger', 'armadillo', 'agra', 'buy', 'something', 'retail', 'earn', 'affiliate', 'marissa', 'high', 'director', 'carter', 'ross', 'alex', 'mechanik', 'gabel', 'chase', 'lewis', 'line', 'buscemi', 'associate', 'landrie', 'hatcher', 'production', 'andressa', 'pelachi', 'talent', 'dana', 'mathews', 'camera', 'corum', 'audio', 'kara', 'production', 'jay', 'steinau', 'covid', 'carla', 'post', 'production', 'nicholas', 'ascanio', 'post', 'production', 'ian', 'supervising', 'doug', 'larsen', 'billy', 'ward', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
xT8n0uBIURk,Inside ‘The Bear’ Star Matty Matheson's Stylish New Restaurant | Open Door | Architectural Digest,"['today', 'ad', 'welcomed', 'ontario', 'inimitable', 'tour', 'newly', 'prime', 'seafood', 'typical', 'lobster', 'star', 'worked', 'architect', 'omar', 'gandhi', 'imbue', 'dining', 'room', 'timeless', 'warm', 'tones', 'sinuous', 'furniture', 'compliment', 'hearty', 'mytnick', 'director', 'dave', 'sanders', 'lika', 'kumoi', 'omar', 'ghandi', 'chase', 'lewis', 'line', 'buscemi', 'associate', 'landrie', 'hatcher', 'production', 'melissa', 'heber', 'talent', 'luke', 'leifeste', 'camera', 'mulligan', 'audio', 'dave', 'plank', 'production', 'murphy', 'covid', 'humphrey', 'post', 'production', 'nicholas', 'ascanio', 'post', 'production', 'ian', 'supervising', 'doug', 'larsen', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
KHfP3InQc94,Inside Travis Barker's Tranquil Family Home | Open Door | Architectural Digest,"['today', 'welcomes', 'architectural', 'digest', 'california', 'tour', 'modern', 'home', 'shares', 'growing', 'busy', 'spring', 'perpetually', 'musician', 'recently', 'produced', 'machine', 'gun', 'latest', 'album', 'sellout', 'hit', 'billboard', 'currently', 'studio', 'working', 'label', 'dta', 'joint', 'venture', 'elektra', 'music', 'decided', 'time', 'refresh', 'feel', 'home', 'kris', 'suggested', 'waldo', 'perennial', 'fixture', 'admits', 'vibe', 'arrived', 'bit', 'departure', 'previous', 'homes', 'lots', 'flashy', 'bikes', 'hanging', 'three', 'children', 'plus', 'place', 'felt', 'right', 'moment', 'see', 'family', 'shop', 'home', 'still', 'serene', 'calabasas', 'home', 'shortage', 'punchy', 'elegant', 'textured', 'durga', 'concrete', 'lightning', 'ponytail', 'white', 'lulu', 'georgia', 'farmhouse', 'pottery', 'elm', 'recycled', 'metal', 'want', 'curate', 'airy', 'space', 'like', 'key', 'adding', 'touches', 'natural', 'wood', 'bring', 'outdoors', 'black', 'walnut', 'edge', 'wood', 'coffee', 'orren', 'ellis', 'sabala', 'tv', 'solid', 'oak', 'carved', 'crate', 'barrel', 'shinola', 'utility', 'oak', 'end', 'love', 'idea', 'starting', 'day', 'mini', 'matcha', 'station', 'scented', 'stagg', 'ekg', 'electric', 'poshinest', 'glass', 'jars', 'bamboo', 'lid', 'aramedia', 'wooden', 'wood', 'handcrafted', 'round', 'le', 'labo', 'santal', 'concrete', 'buy', 'something', 'retail', 'earn', 'affiliate', 'max', 'bartick', 'director', 'carter', 'ross', 'jess', 'tristen', 'rogers', 'kourtney', 'kardashian', 'chase', 'lewis', 'line', 'buscemi', 'associate', 'landrie', 'hatcher', 'production', 'andressa', 'pelachi', 'talent', 'tracy', 'shaffer', 'camera', 'corum', 'audio', 'production', 'beckwith', 'covid', 'maureen', 'sherwood', 'post', 'production', 'nicholas', 'ascanio', 'post', 'production', 'ian', 'supervising', 'doug', 'larsen', 'diego', 'rentsch', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
X89WJTXA8KQ,Inside Designer Justina Blakeney's Colorful SoCal Home | Open Door | Architectural Digest,"['today', 'ad', 'welcomed', 'southern', 'california', 'powerhouse', 'jungalow', 'founder', 'tour', 'vibrant', 'welcoming', 'home', 'square', 'foot', 'property', 'slice', 'built', 'early', 'traditional', 'mediterranean', 'details', 'along', 'husband', 'jason', 'rosencrantz', 'contractors', 'new', 'generation', 'home', 'tweaked', 'original', 'layout', 'better', 'suit', 'growing', 'needs', 'including', 'converting', 'garage', 'guest', 'ideal', 'testing', 'new', 'wallpapers', 'every', 'room', 'set', 'evoke', 'different', 'intentional', 'different', 'spaces', 'experiences', 'want', 'see', 'shop', 'home', 'want', 'match', 'kitchen', 'start', 'trusty', 'pot', 'end', 'chic', 'place', 'perfect', 'dinnerware', 'plates', 'bialetti', 'moka', 'express', 'espresso', 'jungalow', 'tierra', 'striped', 'mug', 'set', 'jungalow', 'kaya', 'striped', 'ceramic', 'cups', 'plant', 'mama', 'want', 'see', 'world', 'boston', 'fern', 'ponytail', 'artificial', 'purple', 'orchid', 'potted', 'lemon', 'button', 'terracotta', 'plant', 'pot', 'drainage', 'thing', 'many', 'least', 'stylish', 'rest', 'hook', 'pillow', 'tigress', 'pom', 'pom', 'hook', 'pillow', 'tassel', 'time', 'pillow', 'x', 'soleil', 'sham', 'pair', 'jungalow', 'square', 'pillow', 'cover', 'x', 'geometric', 'handmade', 'tufted', 'wool', 'rug', 'x', 'shortage', 'colorful', 'seating', 'serene', 'make', 'sure', 'always', 'equally', 'vibrant', 'jungalow', 'striped', 'jute', 'domingo', 'salotti', 'dione', 'small', 'ocher', 'armchair', 'everly', 'quinn', 'hasaam', 'velvet', 'round', 'arm', 'vintage', 'peacock', 'wicker', 'inside', 'accent', 'chair', 'pistachio', 'siberian', 'buy', 'something', 'retail', 'earn', 'affiliate', 'painting', 'nelius', 'curtain', 'fabric', 'la', 'maison', 'pierre', 'frey', 'marissa', 'high', 'director', 'carter', 'ross', 'tristen', 'rogers', 'chase', 'lewis', 'line', 'buscemi', 'associate', 'production', 'andressa', 'pelachi', 'camera', 'stephen', 'ley', 'audio', 'nick', 'ware', 'production', 'holly', 'smyth', 'covid', 'whatton', 'post', 'production', 'nicholas', 'ascanio', 'post', 'production', 'ian', 'supervising', 'doug', 'larsen', 'diego', 'billy', 'ward', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
vGqYP1sKJ2Y,Inside Seth Rogen's Houseplant Headquarters | Open Door | Architectural Digest,"['today', 'ad', 'welcomed', 'los', 'ca', 'rogen', 'look', 'inside', 'headquarters', 'goods', 'brand', 'founded', 'business', 'partner', 'evan', 'though', 'company', 'also', 'office', 'houseplant', 'mainly', 'operates', 'los', 'angeles', 'set', 'base', 'houseplant', 'comedian', 'says', 'makes', 'perfect', 'lot', 'products', 'home', 'found', 'able', 'see', 'home', 'setting', 'see', 'bungalow', 'shop', 'office', 'lot', 'products', 'home', 'found', 'able', 'see', 'home', 'type', 'setting', 'says', 'houseplant', 'houseplant', 'strut', 'houseplant', 'houseplant', 'block', 'table', 'options', 'want', 'focus', 'aspect', 'sill', 'large', 'schefflera', 'large', 'kimberly', 'queen', 'plant', 'snake', 'plant', 'indoor', 'ceramic', 'office', 'designers', 'know', 'midcentury', 'furniture', 'baxton', 'studio', 'lino', 'clear', 'acrylic', 'dining', 'chairs', 'inside', 'weather', 'espresso', 'ace', 'lounge', 'chair', 'made', 'lottie', 'stylecraft', 'home', 'collection', 'green', 'meadow', 'table', 'lamp', 'fabric', 'endorses', 'items', 'speak', 'stylish', 'record', 'retro', 'letter', 'vintage', 'arcade', 'orbit', 'special', 'walnut', 'turntable', 'pre', 'cinema', 'upright', 'arcade', 'forget', 'outdoor', 'equally', 'welcoming', 'exterior', 'inviting', 'hammock', 'sunny', 'birch', 'lane', 'kerwin', 'upholstered', 'solid', 'back', 'arm', 'igloo', 'legacy', 'qt', 'sand', 'stable', 'bening', 'double', 'looking', 'start', 'vintage', 'place', 'source', 'vintage', 'metal', 'stacking', 'hedgehogs', 'nesting', 'retro', 'ceramic', 'art', 'deco', 'seafoam', 'green', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
SVO-iq2bjTQ,Inside Chlöe Bailey's Elegant L.A. Apartment | Open Door | Architectural Digest,"['today', 'ad', 'welcomed', 'los', 'angeles', 'actress', 'chloë', 'tour', 'elegant', 'working', 'chloë', 'first', 'adult', 'apartment', 'serve', 'place', 'find', 'respite', 'demands', 'busy', 'aesthetic', 'vision', 'zen', 'space', 'felt', 'reflection', 'warmheartedness', 'see', 'home', 'shop', 'home', 'welcome', 'guests', 'visitors', 'serene', 'like', 'includes', 'textured', 'wallpaper', 'discreet', 'elm', 'media', 'elm', 'asymmetrical', 'wood', 'wall', 'elm', 'nolan', 'japanese', 'architecture', 'philip', 'neutral', 'tones', 'sisal', 'perfect', 'office', 'making', 'music', 'catching', 'sturdy', 'desk', 'comfortable', 'sofa', 'elm', 'marin', 'elm', 'wanderer', 'shag', 'elm', 'shaded', 'border', 'elm', 'quinn', 'elm', 'angled', 'arm', 'swivel', 'office', 'elm', 'hera', 'side', 'epic', 'shit', 'christian', 'louboutin', 'loubidoo', 'eau', 'de', 'touch', 'white', 'anemones', 'queen', 'sense', 'bad', 'bitch', 'neon', 'brooklinen', 'pure', 'wool', 'throw', 'cozy', 'room', 'outdoor', 'space', 'help', 'favorite', 'elm', 'elm', 'cozy', 'swivel', 'elm', 'starburst', 'coffee', 'elm', 'cube', 'elm', 'sphere', 'stem', 'floor', 'elm', 'roar', 'rabbit', 'brass', 'geo', 'inlay', 'media', 'elm', 'brass', 'tube', 'elm', 'dome', 'table', 'elm', 'rove', 'collection', 'palo', 'santo', 'cardamom', 'candle', 'hans', 'one', 'good', 'elm', 'porto', 'outdoor', 'elm', 'fluted', 'side', 'bedroom', 'inviting', 'beauty', 'enviable', 'vanity', 'getting', 'elm', 'emilia', 'elm', 'lush', 'velvet', 'fringe', 'pillow', 'elm', 'lush', 'velvet', 'tack', 'stitch', 'quilt', 'elm', 'cotton', 'cloud', 'jersey', 'brown', 'girl', 'jane', 'warm', 'cashmere', 'perfumed', 'elm', 'curved', 'light', 'vanity', 'elm', 'lenox', 'dining', 'arm', 'chair', 'elm', 'quinn', 'mini', 'desk', 'elm', 'staggered', 'glass', 'floor', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
-zkOLKMiX9c,Inside Kacey Musgraves's Serene Nashville Home | Open Door | Architectural Digest,"['today', 'architectural', 'digest', 'welcomed', 'nashville', 'tour', 'serene', 'purchased', 'property', 'time', 'significant', 'change', 'setting', 'recalibrate', 'entire', 'feel', 'inside', 'alongside', 'interior', 'designer', 'lindsay', 'wanted', 'place', 'felt', 'like', 'could', 'express', 'without', 'think', 'another', 'person', 'might', 'felt', 'like', 'new', 'see', 'home', 'print', 'fuentes', 'shop', 'pieces', 'inspired', 'nashville', 'house', 'filled', 'crystals', 'disco', 'balls', 'good', 'well', 'meaningful', 'favorite', 'prada', 'marfa', 'print', 'boy', 'smells', 'candle', 'selenite', 'crystal', 'kalifano', 'angel', 'aura', 'quartz', 'apophyllite', 'crystal', 'boy', 'smells', 'x', 'slow', 'burn', 'scented', 'x', 'kristen', 'giorgi', 'la', 'prada', 'marfa', 'haley', 'edie', 'parker', 'custom', 'initials', 'tabletop', 'mirror', 'disco', 'moments', 'around', 'home', 'greenery', 'shapes', 'artificial', 'cherry', 'blossom', 'dwarf', 'jade', 'bonsai', 'tree', 'french', 'blue', 'scotch', 'mini', 'faux', 'ferns', 'ceramic', 'pots', 'sill', 'button', 'sill', 'plant', 'parent', 'pampas', 'knows', 'one', 'way', 'play', 'texture', 'eclectic', 'mix', 'like', 'cheeky', 'hand', 'chair', 'modern', 'boucle', 'white', 'wooden', 'hand', 'lulu', 'georgia', 'palm', 'accent', 'boucle', 'stature', 'ivory', 'dining', 'anthropologie', 'velvet', 'hagen', 'dining', 'ivory', 'round', 'chinese', 'japanese', 'paper', 'pottery', 'barn', 'daybed', 'big', 'green', 'egg', 'egg', 'collection', 'fan', 'homemade', 'serene', 'art', 'studio', 'multi', 'fierce', 'tiger', 'wool', 'dragon', 'elm', 'texttime', 'black', 'natural', 'straw', 'jysdcxc', 'paint', 'drawing', 'painting', 'horses', 'alison', 'composing', 'acrylics', 'hardcover', 'serge', 'liquitex', 'tube', 'acrylic', 'paint', 'fill', 'collection', 'vinyl', 'records', 'coffee', 'table', 'books', 'seen', 'music', 'farrow', 'ball', 'dead', 'mercedes', 'sosa', 'simon', 'garfunkel', 'sounds', 'silence', 'charley', 'pride', 'best', 'charley', 'pride', 'volume', 'make', 'feel', 'mitchell', 'hardcover', 'wes', 'anderson', 'grand', 'budapest', 'hotel', 'hardcover', 'matt', 'zoller', 'anne', 'wes', 'greco', 'art', 'design', 'luke', 'edward', 'hall', 'hardcover', 'luke', 'edward', 'elm', 'round', 'lush', 'velvet', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
D_gkHpZ2oRI,Inside Ashley Tisdale's Self-Designed Family Home | Open Door | Architectural Digest,"['today', 'architectural', 'digest', 'welcomed', 'los', 'angeles', 'inside', 'look', 'stunning', 'new', 'home', 'composer', 'husband', 'christopher', 'french', 'moved', 'current', 'home', 'around', 'seven', 'months', 'point', 'high', 'school', 'musical', 'alum', 'dove', 'headfirst', 'talented', 'well', 'prepared', 'considering', 'launched', 'design', 'passion', 'frenshe', 'last', 'went', 'mentality', 'falling', 'love', 'every', 'fully', 'love', 'love', 'every', 'piece', 'everything', 'done', 'proud', 'see', 'home', 'shop', 'home', 'inviting', 'space', 'playing', 'natural', 'classic', 'furniture', 'meaningful', 'color', 'accents', 'around', 'neutral', 'mario', 'bellini', 'modular', 'sabin', 'cowhide', 'leather', 'rincon', 'architectural', 'digest', 'century', 'maison', 'balzac', 'caprani', 'floor', 'latitude', 'run', 'led', 'arched', 'floor', 'baby', 'alpaca', 'wool', 'throw', 'zara', 'teak', 'natural', 'follow', 'lead', 'stock', 'kitchen', 'elegant', 'cooking', 'like', 'set', 'wooden', 'plates', 'glass', 'oil', 'teak', 'wood', 'appetizer', 'aesop', 'resurrection', 'hand', 'amazon', 'basics', 'admiral', 'old', 'coolers', 'glass', 'drinkware', 'pepper', 'mill', 'imports', 'atlas', 'pepper', 'smeg', 'breville', 'barista', 'pro', 'espresso', 'crate', 'barrel', 'felipe', 'glass', 'slouchy', 'leather', 'classic', 'ligne', 'roset', 'togo', 'designer', 'throw', 'blanket', 'make', 'tv', 'room', 'feel', 'still', 'jacques', 'deneef', 'ethnicraft', 'seater', 'ligne', 'roset', 'michel', 'ducaroy', 'louis', 'vuitton', 'throw', 'elm', 'woven', 'seagrass', 'custom', 'leather', 'replacement', 'want', 'wellness', 'routine', 'look', 'like', 'shop', 'bathtime', 'essentials', 'baina', 'white', 'josephine', 'hand', 'pf', 'candle', 'co', 'los', 'angeles', 'soy', 'byredo', 'mojave', 'byredo', 'le', 'chemin', 'body', 'nécessaire', 'body', 'bookshelf', 'identical', 'easy', 'surf', 'everyday', 'recipes', 'set', 'family', 'week', 'elton', 'official', 'royal', 'touch', 'control', 'manual', 'knows', 'plants', 'way', 'bring', 'outdoors', 'adding', 'unexpected', 'pops', 'brighter', 'blooms', 'benjamina', 'ficus', 'dry', 'red', 'flowers', 'luxury', 'cherry', 'blossom', 'stalks', 'straight', 'lucky', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'family', 'home', 'open', 'door', 'architectural', 'digest']"
VTPdktgrtF8,Inside The Try Guys' Custom Designed Studio & Office | Open Door | Architectural Digest,"['today', 'ad', 'brings', 'ca', 'look', 'inside', 'vibrant', 'office', 'studio', 'rose', 'fame', 'making', 'youtube', 'videos', 'enthusiastically', 'expand', 'horizons', 'something', 'fitting', 'quartet', 'assuming', 'custom', 'office', 'space', 'first', 'loud', 'design', 'hq', 'makes', 'perfect', 'place', 'cameras', 'often', 'impeccable', 'lighting', 'plenty', 'fun', 'accent', 'walls', 'also', 'serve', 'backdrops', 'like', 'wonka', 'instead', 'able', 'eat', 'film', 'says', 'see', 'hq', 'shop', 'office', 'hard', 'make', 'home', 'look', 'bright', 'take', 'design', 'cue', 'quartet', 'start', 'mix', 'classic', 'iconic', 'eames', 'lounger', 'lush', 'velvet', 'arm', 'eames', 'lounge', 'chair', 'elm', 'slope', 'lounge', 'leather', 'stature', 'ivory', 'dining', 'boucle', 'mercury', 'row', 'wide', 'tufted', 'velvet', 'burrow', 'arch', 'nomad', 'aurelle', 'home', 'retro', 'glam', 'lounge', 'everly', 'quinn', 'bhavjot', 'office', 'task', 'know', 'wallpaper', 'easy', 'way', 'thoughtful', 'color', 'moments', 'also', 'bringing', 'cohesion', 'picks', 'modern', 'wavy', 'retro', 'peel', 'stick', 'art', 'faces', 'blue', 'watercolor', 'dots', 'removable', 'colorful', 'removable', 'blue', 'geometric', 'shapes', 'wall', 'kitschy', 'unexpected', 'decor', 'elements', 'add', 'eclectic', 'charm', 'office', 'colorful', 'interesting', 'plant', 'two', 'help', 'totally', 'unique', 'feel', 'raawii', 'strøm', 'large', 'earthenware', 'sophie', 'lou', 'jacobsen', 'wave', 'complete', 'cartoons', 'new', 'yorker', 'bob', 'edgemod', 'segovia', 'glass', 'coffee', 'table', 'casafina', 'pacifica', 'tea', 'cup', 'fortessa', 'jupiter', 'iced', 'beverage', 'glasses', 'fern', 'bloomscape', 'schefflera', 'sill', 'succulent', 'assortment', 'bright', 'ideas', 'comes', 'attractive', 'lighting', 'follow', 'lead', 'interesting', 'fixtures', 'neyer', 'astro', 'mobile', 'wall', 'sconce', 'brass', 'gigi', 'polished', 'stainless', 'steel', 'table', 'elm', 'form', 'studies', 'ceramic', 'table', 'topaaa', 'white', 'round', 'paper', 'chinese', 'japanese', 'pendant', 'lamp', 'buy', 'something', 'retail', 'earn', 'affiliate', 'mural', 'panel', 'paintings', 'murt', 'faces', 'wallpaper', 'ditsler', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'custom', 'studio', 'office', 'open', 'door', 'architectural', 'digest']"
